nro_sicop,cedula_institucion,fecha_publicacion,fecha_inicio_recepcion,fecha_cierre_recepcion,fecha_apertura,nro_procedimiento,cod_unidad_compra,tipo_procedimiento,modalidad_procedimiento,descripcion,numero_linea,numero_partida,cantidad_solicitada,precio_unitario_estimado,tipo_cambio_dolar,codigo_identificacion,total
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",78,1,1,79.1,572.43,4.01746E+15,79.1
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",79,2,1,167.24,572.43,4.01746E+15,167.24
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",80,2,1,395.5,572.43,4.01746E+15,395.5
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",72,1,1,290.41,572.43,4.01735E+15,290.41
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",81,2,1,977.45,572.43,4.01746E+15,977.45
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",82,2,1,1122.09,572.43,4.01749E+15,1122.09
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",83,2,1,2291.64,572.43,4.01749E+15,2291.64
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",84,2,1,2731.21,572.43,4.01749E+15,2731.21
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",85,2,1,3375.31,572.43,4.01749E+15,3375.31
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",86,2,1,3655.55,572.43,4.01749E+15,3655.55
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",87,2,1,1483.69,572.43,4.01749E+15,1483.69
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",88,2,1,1991.06,572.43,4.01749E+15,1991.06
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",89,2,1,3736.91,572.43,4.01749E+15,3736.91
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",90,2,1,4583.28,572.43,4.01749E+15,4583.28
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",91,2,1,1099.49,572.43,4.01749E+15,1099.49
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",92,2,1,58.76,572.43,4.01749E+15,58.76
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",93,2,1,102.83,572.43,4.01749E+15,102.83
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",94,2,1,219.22,572.43,4.01749E+15,219.22
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",95,2,1,360.47,572.43,4.01749E+15,360.47
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",96,2,1,578.56,572.43,4.01749E+15,578.56
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",97,2,1,3854.43,572.43,4.01752E+15,3854.43
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",98,2,1,1245.26,572.43,4.01752E+15,1245.26
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",99,2,1,986.49,572.43,4.01752E+15,986.49
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",100,2,1,2514.25,572.43,4.01752E+15,2514.25
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",101,2,1,9469.4,572.43,3.01816E+15,9469.4
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",102,2,1,2813.7,572.43,3.02515E+15,2813.7
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",103,2,1,3783.24,572.43,3.01615E+15,3783.24
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",104,2,1,1944.73,572.43,4.01715E+15,1944.73
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",105,2,1,1918.74,572.43,4.01715E+15,1918.74
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",106,2,1,5463.55,572.43,4.01425E+15,5463.55
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",107,2,1,5222.86,572.43,4.01425E+15,5222.86
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",108,2,1,2324.41,572.43,3.12016E+15,2324.41
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",109,2,1,836.2,572.43,2.71115E+15,836.2
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",110,2,1,1717.6,572.43,2.71115E+15,1717.6
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",111,2,1,1683.7,572.43,2.71115E+15,1683.7
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",112,2,1,327.7,572.43,2.71115E+15,327.7
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",113,2,1,1717.6,572.43,2.71115E+15,1717.6
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",114,2,1,2056.6,572.43,2.71115E+15,2056.6
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",115,2,1,350.3,572.43,2.71115E+15,350.3
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",116,2,1,339,572.43,2.71115E+15,339
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",117,2,1,395.5,572.43,2.71115E+15,395.5
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",118,2,1,418.1,572.43,2.71115E+15,418.1
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",119,2,1,553.7,572.43,2.71115E+15,553.7
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",120,2,1,757.1,572.43,2.71115E+15,757.1
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",121,2,1,1056.55,572.43,2.71115E+15,1056.55
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",122,2,1,1378.6,572.43,2.71115E+15,1378.6
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",123,2,1,141.25,572.43,3.12119E+15,141.25
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",124,2,1,186.45,572.43,3.12119E+15,186.45
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",125,2,1,385.53,572.43,3.12119E+15,385.53
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",126,2,1,649.75,572.43,3.12119E+15,649.75
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",136,2,1,922.08,572.43,4.01728E+15,922.08
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",137,2,1,1662.23,572.43,4.01728E+15,1662.23
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",138,2,1,431.66,572.43,4.01735E+15,431.66
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",139,2,1,1100.62,572.43,4.01746E+15,1100.62
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",140,2,1,529.97,572.43,3.11915E+15,529.97
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",141,2,1,452,572.43,3.11915E+15,452
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",142,2,1,11797.2,572.43,3.12016E+15,11797.2
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",143,2,1,4842.05,572.43,4.01715E+15,4842.05
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",144,2,1,9235.49,572.43,4.01715E+15,9235.49
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",145,2,1,30404.91,572.43,4.01715E+15,30404.91
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",146,2,1,6454.56,572.43,4.01715E+15,6454.56
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",147,2,1,10440.07,572.43,4.01715E+15,10440.07
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",148,2,1,19703.81,572.43,4.01715E+15,19703.81
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",149,2,1,17451.72,572.43,3.11616E+15,17451.72
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",150,2,1,6181.1,572.43,4.61715E+15,6181.1
20190801073,4000004017,22:31.0,25:00.0,00:00.0,00:00.0,2019LA-000015-0004900001,1,LICITACIÃ“N ABREVIADA,SegÃºn demanda,"SUMINISTRO DE PRODUCTOS FERRETEROS, DE CONSTRUCCIÃ“N Y MATERIALES ELÃ‰CTRICOS POR DEMANDA PARA EL BANCO CENTRAL DE COSTA RICA (BCCR)",151,2,1,7390.2,572.43,4.61715E+15,7390.2
